39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
33.0, Private,,,,,, Wife, White,,0.0,0.0,60.0,, <=50K
63.0, ?,, Some-college,, Married-civ-spouse, ?, Husband, White,,0.0,,,, <=50K
, Private,205865.0, Bachelors,13.0,, Exec-managerial, Own-child, White, Male,0.0,0.0,, United-States, <=50K
33.0, Self-emp-inc,155781.0,,, Married-civ-spouse, Craft-repair, Husband,,,0.0,,60.0,,
54.0, Self-emp-not-inc,406468.0,,9.0,,,, Black, Male,0.0,,, United-States,
29.0,,177119.0,,11.0, Divorced,,, White, Female,2174.0,0.0,45.0, United-States, <=50K
48.0, ?,144397.0,,,, ?, Unmarried, Black, Female,0.0,0.0,30.0,,
,,372525.0, Bachelors,13.0, Never-married,,, White, Male,,0.0,,, <=50K
28.0,,,,11.0,, Adm-clerical,,,,,0.0,, India,
37.0, Private,183800.0,,, Married-civ-spouse,, Husband, White, Male,7688.0,0.0,, United-States,
,,, Prof-school,15.0, Married-civ-spouse,, Husband,,,0.0,0.0,65.0, United-States, >50K
40.0,,170108.0,,, Married-civ-spouse,,,, Male,0.0,,, United-States,
47.0, Private,,,, Divorced, Sales,, White,,,,, United-States, <=50K
22.0,,,,13.0,, Exec-managerial, Own-child,,,0.0,,, United-States, <=50K
,,87418.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband,, Male,,,, United-States,
28.0, Private,109165.0, HS-grad,, Married-civ-spouse, Tech-support,, White, Male,,0.0,,, <=50K
, Local-gov,28856.0,,4.0,,,,, Male,0.0,0.0,,,
51.0, Self-emp-not-inc,175897.0, 9th,5.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,20.0,, <=50K
,,99697.0,,, Never-married, Handlers-cleaners, Own-child,,,0.0,0.0,, United-States, <=50K
27.0, ?,,,12.0,,,, Amer-Indian-Eskimo,,,0.0,,,
,,152375.0, HS-grad,9.0,, Sales,,, Male,0.0,,45.0, United-States, <=50K
46.0, Private,,,9.0, Divorced, Machine-op-inspct, Not-in-family,, Female,,0.0,38.0, United-States, <=50K
37.0,,,,, Divorced, Machine-op-inspct,, White, Male,,0.0,52.0, United-States, <=50K
,,,,,, Prof-specialty, Own-child, Black,,0.0,0.0,15.0, United-States, <=50K
37.0, Self-emp-not-inc,168496.0,,9.0, Divorced, Handlers-cleaners, Own-child,,,,0.0,10.0, United-States, <=50K
, Private,68898.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,,,
27.0, Private,93235.0, HS-grad,9.0, Never-married, Sales, Not-in-family,,,,0.0,,, <=50K
38.0, Private,278924.0, Some-college,10.0,,,, White,,,0.0,44.0,,
,,311020.0,,,, Farming-fishing, Husband,, Male,,0.0,60.0,, <=50K
,,, Some-college,10.0,, Craft-repair, Not-in-family,, Male,,,40.0,,
, Private,543028.0,,, Never-married, Sales, Own-child, Black,,,0.0,, United-States,
39.0, Private,202027.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial,, White, Male,,0.0,45.0,,
,,, Masters,, Married-civ-spouse, Prof-specialty,, Asian-Pac-Islander,,,,50.0,, <=50K
,,76860.0,,9.0, Married-civ-spouse,,,, Male,0.0,0.0,, United-States, >50K
, Self-emp-not-inc,136063.0,,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,30.0, United-States, <=50K
,,, Some-college,,,,, White,,,0.0,20.0, United-States, <=50K
23.0, Private,, Some-college,,, Sales,,, Male,,0.0,25.0, United-States,
,,,,10.0, Never-married,, Unmarried, White, Male,0.0,0.0,,, <=50K
42.0, Private,274198.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,,0.0,, Mexico,
38.0,,, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Black,,,0.0,40.0,, <=50K
64.0, ?,29825.0, HS-grad,9.0, Married-civ-spouse,,,, Male,0.0,,,, <=50K
32.0, Private,, HS-grad,9.0, Married-civ-spouse,, Husband,, Male,0.0,0.0,, United-States,
37.0, Private,214738.0,,9.0, Married-civ-spouse,,, White,,,,40.0, United-States, <=50K
51.0,,138022.0, Masters,14.0,,, Husband,, Male,,0.0,60.0, United-States,
22.0,,91842.0,,10.0, Never-married,, Not-in-family,,,,,,,
,,373662.0, 1st-4th,, Married-spouse-absent, Priv-house-serv,, White, Female,,0.0,40.0, Guatemala, <=50K
42.0,,, HS-grad,,,,,,,,0.0,55.0, United-States, <=50K
,,,,10.0,, ?,, White, Female,,0.0,10.0,, <=50K
51.0, Local-gov,, Preschool,1.0,, Other-service, Husband,, Male,0.0,,40.0, United-States, <=50K
, Private,, HS-grad,9.0, Married-civ-spouse, Adm-clerical,,, Female,,0.0,40.0, Mexico,
37.0, Private,186934.0, 11th,7.0,, Machine-op-inspct, Husband,, Male,,0.0,,,
,,,,9.0,,,,, Male,,,,,
,,, Masters,14.0,, Prof-specialty,, White,,,0.0,25.0,, <=50K
,,,,,, Prof-specialty,, White,,0.0,2415.0,40.0, United-States, >50K
, Private,, HS-grad,9.0,,, Husband,, Male,0.0,0.0,, United-States,
31.0,,, Bachelors,13.0, Never-married,, Not-in-family,, Male,0.0,,, United-States, >50K
31.0,,, Assoc-acdm,, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,,0.0,, United-States,
35.0, Private,465507.0, HS-grad,, Married-civ-spouse, Machine-op-inspct,, Black,,,,40.0,, <=50K
,,196373.0,,9.0,, Exec-managerial, Husband,,,0.0,0.0,, United-States, >50K
18.0, Private,, HS-grad,9.0, Never-married,, Not-in-family, White, Female,,,45.0, United-States, <=50K
20.0, Private,,,9.0, Married-civ-spouse,, Husband, White, Male,,0.0,,, <=50K
54.0,,166398.0,,,, Exec-managerial,, Black,,,0.0,35.0, United-States, <=50K
40.0,,,,, Divorced, Adm-clerical, Unmarried, White,,0.0,0.0,40.0, United-States, <=50K
, Self-emp-inc,, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White,,0.0,1977.0,, United-States,
43.0,,, Some-college,10.0,,,, White, Male,0.0,,35.0, United-States,
44.0, Self-emp-not-inc,325159.0, Some-college,, Divorced,, Unmarried,,,0.0,0.0,40.0,,
, State-gov,,,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0,,
43.0,,,,14.0, Married-civ-spouse,, Husband,, Male,,0.0,43.0,,
51.0, Private,, 7th-8th,4.0,, Other-service,, Black,,0.0,,, United-States, <=50K
18.0,,, HS-grad,9.0,, Other-service, Own-child,,,,0.0,20.0, United-States,
51.0, Private,133461.0, Some-college,,, Exec-managerial,,, Male,,0.0,, United-States, <=50K
41.0,,,,6.0,, Craft-repair,,, Male,,,30.0, ?,
, Self-emp-inc,398473.0, Some-college,, Married-civ-spouse, Sales,, White,,,,,,
33.0, Local-gov,298785.0,,6.0, Divorced, Transport-moving,, White,,0.0,,40.0,, <=50K
,,, Bachelors,,,,,, Male,0.0,0.0,, United-States, >50K
,,176286.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,,40.0, United-States, >50K
25.0, Private,150062.0,,10.0,, Prof-specialty, Husband, White, Male,0.0,,45.0,,
32.0, Private,169240.0,,,,, Not-in-family, White, Female,0.0,0.0,38.0,, <=50K
, Private,288273.0,,,, Craft-repair,, White,,0.0,0.0,, Mexico, <=50K
36.0,,,,, Divorced, Exec-managerial, Unmarried,,,,,40.0, United-States, <=50K
28.0, Private,57066.0, HS-grad,9.0, Married-civ-spouse, Transport-moving,,, Male,0.0,0.0,40.0, United-States, <=50K
20.0,,323573.0, HS-grad,9.0,,, Own-child, White, Female,,0.0,20.0,, <=50K
35.0,,, Some-college,10.0, Married-civ-spouse, Sales, Husband,, Male,,0.0,, United-States,
55.0, Self-emp-not-inc,,,9.0,, Craft-repair, Husband, White, Male,0.0,0.0,,, <=50K
48.0, Private,,,13.0, Married-civ-spouse, Exec-managerial,, Asian-Pac-Islander,,,,,,
, ?,94954.0,,, Widowed,,, White, Female,,0.0,20.0,,
, Private,,,9.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,35.0, United-States, >50K
, Private,161538.0, Bachelors,13.0, Never-married, Tech-support,, White,,,0.0,,, <=50K
67.0, Private,105252.0, Bachelors,13.0,,,,, Male,0.0,,40.0, United-States, >50K
,,200153.0, HS-grad,,,,,, Male,,0.0,,, <=50K
44.0,,, HS-grad,, Never-married, Transport-moving,,, Male,,,70.0, United-States, <=50K
,,,,10.0, Never-married,,, White, Female,0.0,0.0,,,
21.0,,255957.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family,, Female,4101.0,0.0,,, <=50K
40.0, State-gov,188693.0,,14.0, Married-civ-spouse, Prof-specialty,,, Male,,,35.0, United-States, >50K
78.0,,182977.0,,, Widowed,,, Black,,,,, United-States, <=50K
34.0,,,,9.0, Divorced,,,, Male,0.0,0.0,, United-States, <=50K
, Private,123207.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family,,,,,,,
22.0,,284317.0,,, Never-married,, Not-in-family,, Female,0.0,0.0,,, <=50K
23.0, ?,,,9.0,, ?, Unmarried, Black,,,0.0,,, <=50K
, Self-emp-not-inc,154474.0, HS-grad,9.0, Never-married,, Unmarried, White, Male,,,42.0, United-States,
, Local-gov,318280.0,,9.0, Widowed, Protective-serv, Not-in-family, White, Male,0.0,,, United-States,
63.0,,,,, Divorced, Other-service, Not-in-family,, Female,0.0,,,, <=50K
41.0, Private,,,, Never-married,, Own-child,,,,,,,
47.0,,, HS-grad,,,,, White,,0.0,0.0,, United-States,
,,126701.0,,,,, Unmarried,, Male,,,,, <=50K
51.0,,122159.0,,, Widowed, Prof-specialty,, White, Female,3325.0,0.0,40.0,, <=50K
46.0, Private,187370.0, Bachelors,,,, Not-in-family, White, Male,0.0,1504.0,40.0, United-States, <=50K
41.0,,, Assoc-voc,11.0,,, Husband, White, Male,0.0,0.0,40.0,,
, Self-emp-not-inc,124793.0, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,30.0,,
, Private,192835.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,,,50.0, United-States, >50K
35.0, Private,290226.0, HS-grad,9.0, Never-married,, Not-in-family, White,,0.0,,, United-States,
56.0,,112840.0,,9.0,, Exec-managerial, Husband,,,,0.0,55.0, United-States, >50K
45.0, Private,89325.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family,, Male,0.0,0.0,45.0, United-States, <=50K
48.0,,33109.0,,,, Exec-managerial,, White,,0.0,0.0,58.0,,
40.0, Private,82465.0,,10.0, Married-civ-spouse, Machine-op-inspct, Husband,,,2580.0,,40.0, United-States, <=50K
39.0, Self-emp-inc,329980.0, Bachelors,, Married-civ-spouse, Exec-managerial,, White,,15024.0,,,, >50K
20.0,,, Some-college,10.0, Never-married, Other-service,,,,,0.0,40.0, United-States, <=50K
,,168212.0,,,,, Husband, White,,,1902.0,65.0, United-States,
38.0, State-gov,, HS-grad,9.0,, Prof-specialty,,,,0.0,,,,
23.0,,115244.0,,13.0, Never-married,, Own-child, White,,0.0,0.0,60.0,, <=50K
31.0, Private,162572.0,,9.0,,, Own-child, White, Male,,0.0,, United-States, <=50K
, Private,356067.0, Bachelors,13.0,,, Husband, White,,,,40.0, United-States, <=50K
, Private,271567.0,,9.0,,,,,,,,, United-States,
39.0,,, HS-grad,, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States, >50K
54.0,,, HS-grad,9.0,,, Husband, White, Male,,,,, >50K
26.0,,109186.0, Some-college,, Married-civ-spouse,,, White, Male,,0.0,, Germany, <=50K
51.0, Private,, HS-grad,,,, Not-in-family,, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,124827.0, Assoc-voc,11.0, Never-married,, Own-child,, Male,,0.0,40.0,, <=50K
50.0,,,,, Married-civ-spouse, Machine-op-inspct, Husband, White,,,0.0,40.0, United-States, >50K
,,118494.0, Some-college,10.0, Married-civ-spouse, Prof-specialty,, White, Male,,,44.0, United-States, >50K
38.0, Private,173208.0, Masters,14.0,,,,,,,0.0,25.0,,
,,, 7th-8th,, Married-civ-spouse,, Husband, White, Male,,,40.0, United-States, <=50K
33.0,,, Assoc-voc,, Married-civ-spouse, Tech-support,, White, Female,,0.0,,, >50K
51.0, Private,, HS-grad,9.0, Widowed, Other-service, Unmarried, White,,0.0,0.0,32.0,,
,,122346.0, HS-grad,9.0,,,,, Male,0.0,,40.0, United-States,
19.0, ?,117201.0, HS-grad,, Never-married,,, White, Male,0.0,,30.0,, <=50K
41.0,,198316.0,,,,, Not-in-family,, Male,,0.0,,,
, Local-gov,, Masters,,, Prof-specialty, Husband, White, Male,0.0,,35.0, United-States, >50K
, Private,, HS-grad,9.0,,,, White,,0.0,,30.0, United-States,
,,33117.0, Some-college,10.0, Married-civ-spouse, Other-service,, White, Male,0.0,0.0,40.0,,
, Private,129042.0,,,, Machine-op-inspct, Unmarried, Black, Female,,,, United-States, <=50K
56.0, Private,169133.0, HS-grad,9.0, Married-civ-spouse, Other-service,,, Male,,,50.0, Yugoslavia, <=50K
, Private,201624.0, Bachelors,13.0,,,,, Male,,0.0,, ?, <=50K
,,368561.0,,9.0, Married-civ-spouse,,, White,,,0.0,, United-States, >50K
48.0, Private,207848.0, 10th,, Married-civ-spouse, Adm-clerical, Wife,,,0.0,,40.0,,
,,138370.0,,, Married-spouse-absent, Sales, Not-in-family, Asian-Pac-Islander, Male,,0.0,50.0, India, <=50K
31.0,,93106.0,,11.0,, Adm-clerical,,,,0.0,0.0,, United-States, <=50K
,,, Assoc-acdm,12.0, Never-married, Other-service, Own-child, White, Male,0.0,1719.0,20.0,, <=50K
27.0,,, Some-college,, Never-married,, Not-in-family,, Male,0.0,,, United-States, <=50K
,,206365.0, HS-grad,,,,,, Female,0.0,0.0,,, <=50K
, ?,431192.0, 7th-8th,4.0, Widowed, ?, Not-in-family, White,,,0.0,2.0, United-States,
19.0,,,,, Never-married,, Unmarried, White,,,,40.0,,
,,,,, Married-civ-spouse, Exec-managerial, Husband, White, Male,1409.0,,, ?,
37.0, Private,123785.0, HS-grad,,, Other-service, Not-in-family,,,0.0,0.0,75.0,, <=50K
, Private,, HS-grad,,,, Unmarried,,,0.0,,30.0, United-States,
34.0, ?,,,, Married-civ-spouse, ?,,, Female,0.0,0.0,8.0, United-States, <=50K
,,137018.0,,,,,, White, Female,0.0,,40.0, United-States, <=50K
23.0, Private,137994.0,,, Never-married,, Own-child, Black,,0.0,0.0,, United-States, <=50K
43.0, Private,341204.0,,, Divorced, Adm-clerical,, White,,0.0,,,,
44.0,,167005.0, Bachelors,13.0,, Exec-managerial,,,,7688.0,0.0,, United-States, >50K
,,34446.0,,, Never-married, Tech-support, Not-in-family, White,,0.0,0.0,37.0,, <=50K
28.0, Private,187160.0, Prof-school,15.0, Divorced, Prof-specialty, Unmarried,,,,0.0,, United-States,
64.0, ?,, Assoc-acdm,,,, Not-in-family, White,,,0.0,, United-States,
, Private,,,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,,
20.0, Private,, Some-college,, Never-married,, Not-in-family, White,,,0.0,, United-States,
, Private,, Bachelors,, Married-civ-spouse,, Husband, White, Male,0.0,1902.0,,, >50K
61.0, Private,, HS-grad,, Married-civ-spouse,, Husband,,,0.0,,, United-States, <=50K
,,263925.0, Bachelors,13.0,, Sales, Husband, White, Male,,,, Canada,
30.0, Private,296453.0,,,, Adm-clerical, Husband, White, Male,7298.0,0.0,40.0, United-States, >50K
52.0, Self-emp-not-inc,44728.0,,10.0,, Sales,, White, Male,,,55.0, United-States, >50K
38.0, Private,, Some-college,,,, Not-in-family,, Male,,0.0,40.0,, <=50K
,,,,, Married-civ-spouse, Sales,,,,0.0,0.0,, United-States,
30.0, Self-emp-not-inc,106742.0,,, Married-civ-spouse, Transport-moving,, White, Male,0.0,0.0,, United-States, <=50K
, Private,302122.0, Assoc-voc,,, Craft-repair, Not-in-family, White, Female,,0.0,40.0, United-States,
, Local-gov,193960.0,,14.0, Married-civ-spouse,, Husband, White,,0.0,1902.0,,, >50K
45.0,,185385.0, HS-grad,9.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,,47.0, United-States, >50K
,,277647.0, HS-grad,, Married-civ-spouse, Exec-managerial,,,,0.0,0.0,,, <=50K
61.0, Private,, HS-grad,, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States,
, Private,, HS-grad,, Married-civ-spouse, Other-service, Husband,, Male,0.0,0.0,32.0, Mexico, <=50K
34.0,,, Assoc-acdm,,, Other-service,,, Female,0.0,0.0,40.0,, <=50K
, Private,, Some-college,, Married-civ-spouse, Sales,, White, Male,0.0,0.0,80.0,, >50K
38.0, Private,,,10.0, Never-married,, Own-child, White,,0.0,0.0,40.0, United-States,
35.0, Private,,,15.0, Married-civ-spouse, Prof-specialty,,, Male,0.0,1977.0,,, >50K
36.0, Private,,,8.0, Married-civ-spouse,,,,,,0.0,40.0, United-States, <=50K
, Private,181651.0, Bachelors,, Married-civ-spouse,, Husband,,,,,50.0,, <=50K
,,117312.0, Assoc-acdm,, Divorced, Tech-support,, White, Female,0.0,,,,
22.0,,34029.0,,13.0, Never-married, Prof-specialty,, White, Female,0.0,0.0,, United-States, <=50K
,,132879.0,,9.0,, Craft-repair,, White, Male,,1902.0,40.0,,
,,, HS-grad,9.0, Married-civ-spouse, Craft-repair,,, Male,,0.0,, United-States,
, State-gov,55863.0, Doctorate,, Married-civ-spouse, Prof-specialty, Wife, White,,,1902.0,46.0,,
17.0, Private,220384.0, 11th,7.0, Never-married,, Own-child, White, Male,0.0,0.0,15.0, United-States,
, Self-emp-not-inc,36012.0,,, Never-married, Craft-repair, Own-child, White,,0.0,0.0,, United-States,
27.0,,137645.0, Bachelors,, Never-married, Sales,, Black,,,1590.0,40.0,, <=50K
22.0, Private,,,, Never-married,, Own-child, Asian-Pac-Islander,,0.0,0.0,50.0, Taiwan,
, Private,, HS-grad,,, Craft-repair, Husband, White,,0.0,0.0,40.0, United-States,
, State-gov,227910.0,,,, Prof-specialty, Wife,, Female,,0.0,40.0,,
, Private,,,13.0, Separated, Prof-specialty, Unmarried,, Female,0.0,0.0,, United-States,
,,, HS-grad,9.0,, Exec-managerial, Not-in-family,,,,,35.0,, <=50K
, Self-emp-not-inc,81642.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White,,,0.0,, United-States,
, Local-gov,,,10.0, Married-civ-spouse, Protective-serv, Husband, White,,,,, United-States, >50K
, Private,, Some-college,10.0, Married-civ-spouse,,, White,,0.0,0.0,, United-States,
,,, Assoc-voc,11.0,, Transport-moving, Husband,, Male,0.0,,40.0, United-States, <=50K
32.0,,, HS-grad,9.0,,,,, Male,0.0,,40.0, United-States, <=50K
29.0,,201954.0, Bachelors,, Never-married, Exec-managerial, Not-in-family,,,,,, United-States,
42.0, Private,, Some-college,, Married-civ-spouse, Exec-managerial,, White, Male,,0.0,52.0, United-States, >50K
38.0, Private,, HS-grad,, Divorced,, Own-child,,,0.0,,,,
41.0,,, Assoc-acdm,, Married-civ-spouse, Prof-specialty,,,,0.0,0.0,40.0,, >50K
, Self-emp-not-inc,120539.0, Bachelors,13.0,, Sales,,, Male,0.0,0.0,50.0,,
31.0, Private,,,,, Prof-specialty, Not-in-family,, Male,0.0,0.0,60.0,,
34.0,,,,,,,, White, Male,0.0,0.0,, United-States,
21.0, Private,163870.0, Some-college,10.0,,,, White, Male,,,40.0, United-States,
22.0, Self-emp-not-inc,, Bachelors,, Never-married,,, Asian-Pac-Islander, Male,0.0,0.0,20.0, India, <=50K
62.0,,92178.0,,6.0, Married-civ-spouse, Machine-op-inspct,,,,0.0,0.0,,,
19.0, ?,80710.0, HS-grad,9.0, Never-married, ?, Own-child, White, Female,,,,,
,,260729.0,,9.0, Married-civ-spouse, Sales, Wife, White,,0.0,1977.0,, United-States,
43.0, Private,182254.0,,, Divorced,,, White,,0.0,0.0,, United-States,
68.0, ?,, 7th-8th,,, ?, Husband, White, Male,0.0,0.0,, United-States, <=50K
45.0,,149865.0,,, Married-civ-spouse, Machine-op-inspct, Husband,,,,,60.0,, >50K
,,218184.0, 9th,,,, Husband,, Male,0.0,1651.0,40.0, Mexico, <=50K
41.0,,, Bachelors,13.0,,, Husband,, Male,0.0,0.0,, United-States,
34.0,,196791.0, Assoc-acdm,12.0, Married-civ-spouse,,,,,,,,,
34.0, Local-gov,167999.0, HS-grad,, Divorced,, Unmarried, White,,0.0,0.0,, United-States, <=50K
31.0,,,,, Never-married,,,,,,0.0,47.0, United-States,
,,131088.0,,9.0,, Handlers-cleaners, Own-child, White, Male,,,, United-States, <=50K
, Private,118212.0, Bachelors,, Married-civ-spouse, Craft-repair,,,,,0.0,40.0, United-States, >50K
41.0, Private,293791.0, Assoc-voc,11.0, Married-civ-spouse,, Husband,, Male,0.0,0.0,, United-States, <=50K
35.0, Self-emp-inc,289430.0, Masters,14.0, Married-civ-spouse,, Husband, White,,,0.0,, Mexico, >50K
33.0, Private,35378.0, Bachelors,,, Sales, Wife, White, Female,0.0,,45.0, United-States,
, State-gov,,,, Never-married,, Not-in-family,, Male,,,, United-States, <=50K
69.0,,168139.0,,9.0, Married-civ-spouse, Sales,,, Female,0.0,0.0,40.0,,
34.0,,,,, Divorced,,,, Female,,0.0,,,
60.0,,226355.0, Assoc-voc,11.0,,, Husband,, Male,0.0,2415.0,, ?, >50K
36.0,,51100.0,,10.0, Married-civ-spouse,,,, Male,,0.0,40.0, United-States,
,,227644.0,,9.0,, Transport-moving,,,,0.0,,, United-States, <=50K
58.0,,205267.0, Bachelors,13.0,, Prof-specialty, Wife, White, Female,,0.0,, United-States,
53.0,,,,,, Prof-specialty, Husband, Asian-Pac-Islander,,,0.0,40.0,, <=50K
29.0, Private,140863.0, Some-college,10.0,, Tech-support, Husband, White,,,0.0,40.0, United-States,
,,170915.0, HS-grad,9.0, Divorced, Tech-support,, White, Female,4865.0,0.0,40.0, United-States, <=50K
34.0, State-gov,, Some-college,, Married-civ-spouse, Exec-managerial, Husband,, Male,,,, United-States, <=50K
, Private,, Bachelors,, Married-civ-spouse,, Husband,,,0.0,,,, <=50K
, Private,95244.0, Some-college,, Divorced,, Unmarried, Black, Female,0.0,0.0,, United-States, <=50K
20.0,,117606.0, Assoc-voc,,, Adm-clerical,, White, Female,,,40.0, United-States,
,,, HS-grad,9.0, Married-civ-spouse, Transport-moving,, White, Male,0.0,0.0,50.0,,
,,124244.0, HS-grad,9.0, Widowed, Handlers-cleaners,, Black, Male,0.0,0.0,,, <=50K
41.0,,154374.0, Some-college,10.0, Divorced, Other-service,, White, Male,,0.0,, United-States, <=50K
28.0, Private,294936.0, Bachelors,13.0,,, Husband,,,0.0,,,, <=50K
30.0,,347132.0, Some-college,,, Machine-op-inspct,, Black,,,0.0,,,
34.0, ?,181934.0, HS-grad,, Divorced, ?, Not-in-family,,,,0.0,, United-States, <=50K
, Private,316672.0,,9.0,,, Unmarried,, Female,,0.0,40.0,, <=50K
37.0,,189382.0, Assoc-voc,, Never-married, Adm-clerical, Own-child, White,,0.0,0.0,38.0, United-States, <=50K
, ?,184018.0, Some-college,,, ?,,, Male,,0.0,40.0, United-States, <=50K
, Private,, Some-college,10.0,, Exec-managerial,,, Male,0.0,0.0,50.0, Jamaica, >50K
, Self-emp-not-inc,246212.0,,, Married-civ-spouse, Exec-managerial,, White, Male,0.0,0.0,45.0,, >50K
,,,,,,, Husband,, Male,0.0,,60.0, United-States, >50K
27.0, Private,138705.0, HS-grad,, Married-civ-spouse,,, White, Male,0.0,0.0,53.0,, <=50K
41.0,,,,,, Craft-repair, Husband,,,0.0,0.0,35.0,,
19.0,,194608.0,,, Never-married, Other-service, Own-child, White, Female,0.0,,20.0, United-States,
20.0, Private,230891.0,,10.0, Never-married,, Not-in-family,, Male,0.0,0.0,,,
,,, HS-grad,9.0,, Sales, Unmarried, White,,0.0,0.0,, Germany, <=50K
40.0,,214010.0, Bachelors,, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,, United-States, <=50K
56.0,,,,,, Sales,, White, Male,0.0,,, United-States, <=50K
,,, Masters,14.0, Married-civ-spouse, Prof-specialty,,, Male,15024.0,,, United-States, >50K
30.0, Self-emp-inc,205733.0, Some-college,10.0,,,,, Female,0.0,,60.0,, <=50K
46.0, Private,, HS-grad,9.0,, Machine-op-inspct,, White, Male,,0.0,,, <=50K
, Self-emp-inc,84409.0, HS-grad,9.0,, Exec-managerial, Husband,,,0.0,0.0,, United-States,
,,293196.0, HS-grad,, Married-civ-spouse, Exec-managerial, Husband, White,,7298.0,0.0,40.0,, >50K
, Private,,,9.0, Never-married, Other-service,, White, Male,0.0,,, United-States,
40.0,,520586.0, Some-college,10.0,, Adm-clerical, Unmarried,, Female,,,,,
24.0, ?,35633.0,,10.0, Never-married,,,, Male,0.0,,, ?,
51.0, Private,302847.0,,9.0,,, Husband, White, Male,0.0,,54.0, United-States, <=50K
, State-gov,,,9.0,, Protective-serv, Husband, White,,,0.0,40.0, United-States,
,,, Some-college,, Married-civ-spouse,, Husband,, Male,0.0,0.0,54.0,, <=50K
46.0, Private,106092.0,,9.0,,, Husband, White,,,,45.0, United-States,
, State-gov,445824.0,,, Married-civ-spouse, Prof-specialty, Wife,, Female,,0.0,50.0, United-States, >50K
, Private,,,13.0, Never-married,, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,,, <=50K
20.0,,275691.0,,9.0,, Handlers-cleaners,,,,0.0,0.0,28.0,,
, Private,193459.0,,11.0, Married-civ-spouse,, Husband,, Male,3411.0,,40.0, United-States, <=50K
, Private,284329.0,,9.0, Widowed, Transport-moving,, White, Male,0.0,,40.0,, <=50K
33.0,,114691.0,,13.0, Married-civ-spouse, Sales,,,,,,60.0, United-States, >50K
, Private,,,12.0, Married-civ-spouse, Tech-support,, White,,0.0,,40.0,,
50.0, Private,133963.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty,, White, Female,,,40.0, United-States,
,,178506.0, HS-grad,, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
, Private,350498.0,,13.0, Married-civ-spouse,, Husband, White, Male,,0.0,20.0, United-States, >50K
, ?,, Some-college,10.0,, ?, Own-child, White, Female,,0.0,8.0, United-States,
88.0,,206291.0, Prof-school,, Married-civ-spouse,, Husband, White, Male,,,40.0, United-States, <=50K
, Private,182302.0, HS-grad,9.0, Divorced,, Not-in-family, White, Male,,0.0,,, <=50K
,,241346.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,,0.0,,,
,,, 11th,,, Other-service, Not-in-family, Black, Female,,,40.0, United-States, <=50K
,,, Masters,14.0,,,,, Male,0.0,,99.0, United-States, >50K
,,,,11.0,, Other-service,,,,,,, United-States,
, Private,183013.0,,,,, Husband,, Male,0.0,0.0,,, <=50K
58.0,,169982.0,,,, ?, Husband,,,0.0,0.0,40.0, United-States, >50K
22.0, Private,, Assoc-voc,, Never-married,, Own-child, White,,,0.0,30.0,,
, State-gov,356619.0, HS-grad,9.0,,,, White, Male,0.0,,, United-States, >50K
47.0, Private,45857.0,,, Never-married, Adm-clerical,,, Female,0.0,,40.0, United-States, <=50K
, Local-gov,289886.0,,7.0,,,, Asian-Pac-Islander, Male,,,45.0,, <=50K
50.0, ?,146015.0,,9.0, Married-civ-spouse, ?,,, Male,0.0,0.0,,, >50K
, Private,,,13.0,,, Not-in-family,,,0.0,0.0,, United-States,
, Private,,,, Married-civ-spouse, Prof-specialty,,,,,,40.0, United-States, <=50K
32.0,,, HS-grad,,, Adm-clerical,, White,,0.0,0.0,40.0, United-States, <=50K
