39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
59.0, Local-gov,165695.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,40.0, United-States, <=50K
69.0,,473040.0, 5th-6th,3.0, Divorced,, Not-in-family, White,,0.0,0.0,, United-States, <=50K
, Private,, Bachelors,13.0,, Craft-repair,, White, Male,0.0,0.0,40.0,, <=50K
17.0, Private,163494.0, 10th,6.0,, Sales, Own-child, White,,,,30.0, United-States, <=50K
38.0,,180342.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical,, White,,0.0,0.0,40.0,, <=50K
41.0, Private,122381.0, Some-college,10.0, Married-civ-spouse, Craft-repair,, White, Male,,1887.0,50.0, United-States, >50K
27.0, Private,148069.0, 10th,, Never-married, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,200973.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child,,,0.0,,, United-States, <=50K
17.0, Private,130806.0, 10th,6.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,,24.0,, <=50K
56.0, Private,117148.0, 7th-8th,4.0,, Machine-op-inspct, Not-in-family,, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,213977.0, Some-college,,, Adm-clerical,,, Female,0.0,,40.0, United-States, <=50K
, Private,134768.0, Doctorate,,, Prof-specialty, Husband, White, Male,7688.0,,40.0, ?, >50K
44.0, Private,139338.0,,, Divorced, Transport-moving, Unmarried,,,0.0,0.0,, United-States,
23.0,,315877.0, Bachelors,13.0, Never-married, Adm-clerical,, White, Male,,0.0,30.0,, <=50K
41.0, Self-emp-not-inc,195124.0, HS-grad,, Never-married,, Not-in-family, White, Male,0.0,0.0,50.0,, <=50K
25.0, Private,352057.0, HS-grad,9.0,, Transport-moving, Not-in-family, White,,0.0,0.0,, United-States, <=50K
21.0, Private,236684.0, Some-college,10.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,, United-States,
18.0,,208447.0, 12th,8.0, Never-married,, Own-child, White, Male,,0.0,6.0, United-States,
45.0, Private,149640.0, Some-college,10.0,, Craft-repair, Husband, White, Male,0.0,0.0,40.0,, <=50K
75.0,,111177.0, Bachelors,, Widowed, ?, Not-in-family, White,,25124.0,0.0,, United-States, >50K
51.0, Private,154342.0, 7th-8th,4.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, United-States,
42.0, Federal-gov,141459.0, HS-grad,,, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,, Some-college,, Never-married,, Not-in-family, Black, Female,0.0,,35.0, Outlying-US(Guam-USVI-etc), <=50K
29.0, Private,, Some-college,10.0,, Farming-fishing,, White,,0.0,0.0,40.0, United-States, <=50K
33.0, Private,78707.0, 11th,7.0, Never-married, Other-service, Not-in-family,, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Local-gov,, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband,,,,,40.0, United-States, <=50K
20.0, ?,174714.0, Some-college,10.0, Never-married, ?, Own-child, White,,0.0,,16.0, United-States, <=50K
19.0, ?,62534.0, Bachelors,13.0,, ?, Own-child,, Female,0.0,0.0,40.0, Jamaica, <=50K
44.0,,216907.0, Assoc-acdm,, Married-civ-spouse, Craft-repair, Husband, White, Male,,,40.0, United-States, >50K
24.0,,198148.0, Some-college,10.0,, Other-service,, White, Male,0.0,0.0,30.0, United-States, <=50K
19.0, Private,124265.0, Some-college,10.0,,, Own-child,, Male,0.0,,40.0, United-States,
49.0,,261059.0, 10th,, Separated, ?, Own-child, White, Male,2176.0,0.0,,, <=50K
52.0,,, Assoc-voc,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,,, United-States, <=50K
38.0,,257250.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,,52.0, United-States, <=50K
, State-gov,147253.0,,10.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
32.0, Local-gov,244268.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,,0.0,50.0, United-States, <=50K
72.0, ?,213255.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,8.0, United-States, <=50K
26.0, Private,266912.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband,, Male,0.0,0.0,50.0,, >50K
31.0,,169104.0, Bachelors,13.0, Never-married, Sales, Own-child,, Male,0.0,0.0,40.0, ?, <=50K
29.0, Private,200511.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband,,,0.0,0.0,50.0, United-States, <=50K
39.0,,, HS-grad,, Divorced, Adm-clerical, Not-in-family, White, Male,10520.0,,40.0,,
, Self-emp-not-inc,65535.0,,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
40.0, Private,103395.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,, United-States, >50K
51.0,,, Some-college,,, Exec-managerial, Unmarried, White, Male,0.0,0.0,45.0, Scotland, <=50K
28.0, Self-emp-not-inc,, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0,,169188.0, HS-grad,9.0, Never-married,, Own-child,, Female,0.0,0.0,, United-States, <=50K
23.0, Private,, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family,,,0.0,,40.0, United-States, <=50K
65.0, Private,, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband,, Male,0.0,0.0,16.0, United-States, <=50K
, Local-gov,46097.0, Bachelors,13.0,,, Husband, White, Male,0.0,0.0,40.0, United-States,
20.0,,206671.0,,10.0, Never-married,, Own-child, White, Male,1055.0,0.0,50.0,, <=50K
55.0, Private,98361.0,,14.0, Married-civ-spouse,, Husband, White, Male,15024.0,,50.0,, >50K
38.0, Self-emp-not-inc,322143.0,,13.0, Married-civ-spouse, Other-service, Husband, White,,0.0,0.0,, United-States,
33.0, Private,149184.0, HS-grad,, Never-married, Prof-specialty, Not-in-family, White, Male,,0.0,60.0, United-States, >50K
33.0, Local-gov,119829.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife,, Female,0.0,,60.0, United-States, <=50K
37.0, Private,910398.0, Bachelors,13.0,, Sales, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
, Private,176570.0,,7.0, Never-married,, Own-child, White,,,0.0,60.0, United-States, <=50K
24.0, Private,216129.0,,13.0,, Sales, Not-in-family, White,,,0.0,50.0, United-States, <=50K
30.0, Private,,,7.0, Married-civ-spouse, Craft-repair, Husband,,,,,45.0,,
57.0, State-gov,68830.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,, United-States,
22.0,,,,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
57.0, Private,236944.0, HS-grad,9.0,, Machine-op-inspct, Husband,, Male,0.0,0.0,40.0, United-States, >50K
46.0, State-gov,273771.0, HS-grad,9.0, Married-civ-spouse, Tech-support,, White, Male,0.0,0.0,, United-States, <=50K
67.0,,318533.0, HS-grad,, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0,, <=50K
35.0, ?,451940.0, HS-grad,9.0, Never-married,, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,, HS-grad,,, Craft-repair, Own-child, White, Male,0.0,0.0,, United-States,
39.0, Private,379350.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0,, <=50K
50.0,,21095.0, Some-college,10.0, Divorced, Other-service, Unmarried,, Male,,0.0,40.0, Philippines,
58.0, Self-emp-not-inc,211547.0, 12th,8.0,, Sales, Not-in-family, White, Female,,0.0,52.0, United-States, <=50K
36.0,,85272.0,,12.0, Married-civ-spouse,, Wife, White, Female,0.0,0.0,30.0, United-States,
45.0, Private,46406.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,36.0, England, >50K
54.0, Private,53833.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White,,0.0,0.0,, United-States, >50K
26.0, Private,161007.0, Bachelors,, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,, United-States, <=50K
, Private,53707.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States, >50K
,,370119.0, Prof-school,,, Prof-specialty,, White, Male,,0.0,60.0,, >50K
26.0, Private,310907.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,,35.0, United-States, <=50K
32.0, Private,375833.0, 11th,7.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Local-gov,107513.0, HS-grad,9.0,, Transport-moving, Husband,, Male,0.0,0.0,40.0, United-States, <=50K
48.0,,, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,,70.0, United-States, >50K
44.0, Self-emp-not-inc,179557.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial,, White, Male,0.0,1977.0,45.0, United-States, >50K
37.0, Private,70240.0, HS-grad,9.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K
44.0, Private,147206.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband,, Male,,,40.0, United-States, <=50K
31.0,,175548.0, HS-grad,9.0,,, Not-in-family, Other, Female,,0.0,,,
61.0, Self-emp-not-inc,163174.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,,35.0, United-States,
51.0, Private,,,,, Craft-repair, Husband, White,,,0.0,40.0, United-States, <=50K
52.0, Private,147876.0,,, Married-civ-spouse, Sales, Wife,, Female,15024.0,,60.0, United-States,
, Private,428350.0, HS-grad,9.0,, Machine-op-inspct, Wife, White, Female,,,40.0, United-States, <=50K
36.0, ?,200904.0, Assoc-acdm,12.0, Married-civ-spouse,, Wife,, Female,,0.0,21.0, Haiti, <=50K
39.0, Private,328466.0, 11th,, Married-civ-spouse, Other-service, Husband, White, Male,2407.0,0.0,70.0, Mexico, <=50K
67.0, Local-gov,258973.0,,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,,24.0,, <=50K
40.0,,345969.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Husband, White,,0.0,,40.0, United-States, >50K
27.0, Private,127796.0, 5th-6th,3.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,35.0, Mexico, <=50K
37.0,,405723.0,,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White,,0.0,0.0,40.0, Mexico,
57.0, Private,175942.0, Some-college,, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
27.0, Private,284196.0, 10th,6.0, Divorced,, Not-in-family, White, Female,,0.0,40.0, United-States, <=50K
28.0, Private,89718.0,,9.0, Never-married, Sales, Not-in-family, White, Female,2202.0,,48.0, United-States,
34.0, Self-emp-inc,, Bachelors,13.0,, Prof-specialty, Husband, White, Male,,0.0,60.0, United-States,
54.0, Private,206369.0, HS-grad,9.0,, Machine-op-inspct, Husband, White, Male,5178.0,0.0,50.0, United-States, >50K
52.0,,158993.0, HS-grad,9.0, Divorced,, Other-relative, Black, Female,0.0,0.0,38.0, United-States, <=50K
42.0,,285066.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0,, >50K
48.0,,126754.0, Masters,, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40.0,, >50K
65.0, State-gov,209280.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,6514.0,0.0,35.0,, >50K
55.0, Self-emp-not-inc,, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Wife,, Female,0.0,0.0,10.0,, <=50K
71.0, Self-emp-inc,133821.0,,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,,20.0,,
33.0, Private,, Some-college,10.0, Married-civ-spouse, Machine-op-inspct,, Black, Male,0.0,0.0,, United-States, <=50K
30.0, Private,39054.0, HS-grad,9.0, Married-civ-spouse,, Husband,, Male,0.0,0.0,, United-States, <=50K
35.0, Private,119272.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White,,,0.0,55.0,, >50K
59.0, Private,143372.0, 10th,6.0,, Adm-clerical, Not-in-family, Black,,0.0,,40.0, United-States, <=50K
19.0, Private,323421.0, Some-college,, Never-married, Handlers-cleaners,, White, Male,0.0,,20.0, United-States, <=50K
, Self-emp-not-inc,136028.0, 9th,, Married-civ-spouse, Craft-repair,, White, Male,0.0,,30.0,, <=50K
26.0, Self-emp-not-inc,163189.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,,,40.0,, <=50K
, Local-gov,202729.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,,40.0,, <=50K
41.0, Private,, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
44.0, Private,120277.0, Bachelors,13.0,,, Husband,, Male,,,50.0, Italy, >50K
26.0, ?,211798.0, HS-grad,9.0,, ?,, White, Female,0.0,0.0,40.0, United-States,
47.0, Private,, HS-grad,, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,48.0, United-States, <=50K
18.0, Private,214617.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,,0.0,16.0, United-States,
55.0, Self-emp-not-inc,179715.0, 10th,, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,18.0, United-States, <=50K
49.0, Local-gov,, HS-grad,, Married-civ-spouse,, Husband, White, Male,0.0,2002.0,, United-States, <=50K
44.0, Private,, Bachelors,13.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0,, >50K
43.0, Private,184378.0,,13.0,,, Not-in-family, White, Male,,0.0,, United-States, <=50K
62.0,,273454.0, 7th-8th,, Married-civ-spouse, Protective-serv, Husband,,,0.0,,40.0, Cuba, <=50K
44.0, Private,443040.0,,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States,
39.0, ?,71701.0, HS-grad,9.0, Divorced, ?,, White, Female,,0.0,40.0, United-States, <=50K
50.0, Self-emp-inc,160151.0, Some-college,, Married-civ-spouse, Sales, Husband, White, Male,0.0,,60.0, United-States, >50K
35.0, Private,,,7.0, Never-married, Sales,, White, Male,0.0,,45.0,, <=50K
52.0, Private,94391.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,, Prof-school,15.0,, Prof-specialty, Husband, White, Male,,0.0,60.0,, >50K
, Private,43711.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K
43.0, Private,83756.0, Some-college,, Never-married, Exec-managerial, Unmarried, White, Male,,0.0,, United-States, <=50K
, Private,120914.0, 7th-8th,, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, United-States, <=50K
20.0, Private,180052.0, Some-college,, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
, Private,170846.0,,,, Adm-clerical, Wife, White,,0.0,0.0,40.0, Italy,
43.0,,37937.0, Masters,14.0, Divorced, Exec-managerial, Unmarried, White, Male,0.0,0.0,50.0, United-States, <=50K
64.0,,168340.0, HS-grad,9.0,,, Husband, White, Male,0.0,0.0,40.0, ?, >50K
24.0, Private,38455.0,,10.0, Never-married,, Not-in-family,, Male,0.0,0.0,40.0,, <=50K
27.0,,128059.0,,10.0,, Craft-repair,, White,,0.0,0.0,50.0, United-States, <=50K
32.0, Private,, HS-grad,, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,,40.0, United-States, <=50K
37.0, Private,166744.0,,9.0, Divorced,, Unmarried,,,0.0,0.0,12.0, United-States, <=50K
26.0, Private,238768.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband,, Male,0.0,0.0,60.0, United-States, <=50K
43.0, Private,176270.0,,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,60.0, United-States, >50K
,,140592.0, HS-grad,9.0, Married-civ-spouse,,, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Self-emp-not-inc,, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,80.0, United-States,
37.0, Private,188540.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,,, >50K
43.0, Private,39581.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black,,0.0,0.0,45.0, United-States, <=50K
, Private,,,9.0, Married-civ-spouse, Exec-managerial, Husband,, Male,0.0,1887.0,50.0, United-States, >50K
53.0,,117496.0, 9th,5.0, Divorced, Other-service, Not-in-family,, Female,0.0,0.0,36.0,, <=50K
44.0, Private,, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
25.0, Private,28520.0, HS-grad,9.0,, Other-service, Not-in-family,, Female,0.0,0.0,, United-States, <=50K
17.0, Private,103851.0, 11th,7.0,, Adm-clerical, Own-child, White,,1055.0,0.0,, United-States, <=50K
,,375077.0,,, Never-married, Sales,,, Male,0.0,0.0,50.0,,
53.0, State-gov,281590.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife,, Female,,0.0,40.0, United-States, >50K
,,,,10.0, Married-civ-spouse, Sales,, White, Male,,0.0,50.0, United-States, <=50K
51.0, Private,415287.0, HS-grad,9.0,, Machine-op-inspct, Husband, Black,,0.0,1902.0,, United-States, >50K
49.0, Private,32212.0, HS-grad,9.0, Married-civ-spouse,, Wife, White, Female,,0.0,43.0, United-States, <=50K
35.0, Private,, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband,, Male,,0.0,40.0, United-States, <=50K
44.0, Private,202565.0, HS-grad,9.0, Divorced,, Not-in-family, White, Male,0.0,0.0,, United-States, <=50K
54.0, Private,177927.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
37.0, Private,256723.0, Some-college,, Divorced, Adm-clerical, Unmarried, Black,,0.0,0.0,35.0, United-States, <=50K
, Private,46247.0, Some-college,10.0, Never-married,, Own-child, White, Female,,0.0,15.0, United-States, <=50K
24.0, Private,266926.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
, Private,, HS-grad,9.0, Divorced, Craft-repair, Not-in-family,, Female,0.0,,50.0, United-States, <=50K
22.0, ?,376277.0, Some-college,10.0,, ?, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
35.0,,168817.0, HS-grad,9.0, Never-married,, Not-in-family, White, Male,,0.0,40.0, United-States,
56.0, Private,187487.0, HS-grad,9.0,,, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
, ?,158784.0, 7th-8th,4.0,, ?, Not-in-family, White, Female,,0.0,, United-States, <=50K
24.0, Private,67222.0, Bachelors,13.0,, Machine-op-inspct, Not-in-family,, Male,0.0,,45.0,, <=50K
43.0,,201723.0, Masters,,, Exec-managerial, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K
73.0, Private,267408.0, HS-grad,9.0,, Sales, Other-relative, White, Female,0.0,,15.0, United-States, <=50K
47.0, Federal-gov,, Some-college,, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,, ?, <=50K
49.0,,105444.0, 12th,8.0, Married-civ-spouse, Machine-op-inspct,,, Male,0.0,,39.0, United-States, <=50K
38.0, Private,156728.0, Bachelors,13.0, Married-civ-spouse, Sales,, White, Male,,,40.0, United-States, >50K
31.0, Private,148600.0, HS-grad,9.0,, Machine-op-inspct, Husband, Black, Male,,0.0,40.0, United-States, <=50K
39.0, Private,19914.0,,10.0,, Adm-clerical, Unmarried,, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,190767.0, Bachelors,13.0,, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,233955.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband,, Male,0.0,0.0,45.0, China, >50K
35.0, Private,30381.0, Bachelors,13.0, Married-civ-spouse, Sales,,,,0.0,0.0,, United-States,
38.0,,187069.0,,9.0, Married-civ-spouse,, Husband,, Male,0.0,0.0,,,
, Private,367314.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Local-gov,101119.0, HS-grad,9.0,, Protective-serv, Husband,, Male,0.0,0.0,70.0, United-States, <=50K
38.0, Private,86551.0, Bachelors,, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,48.0,, >50K
40.0,,218995.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,, United-States,
21.0,,57711.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,,0.0,30.0, United-States, <=50K
44.0, Private,, Some-college,10.0, Divorced, Craft-repair, Not-in-family,, Male,0.0,0.0,40.0, United-States,
55.0, Private,199067.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,, United-States, >50K
29.0,,247445.0, HS-grad,9.0, Divorced, Sales,, White, Male,0.0,0.0,,, <=50K
49.0, Private,, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States,
31.0, Private,77634.0,,11.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,42.0,, <=50K
24.0, Private,180060.0, Masters,14.0, Never-married, Exec-managerial,, White, Male,6849.0,,90.0, United-States, <=50K
,,56482.0,,10.0,, Exec-managerial, Not-in-family, Black, Male,0.0,,40.0, United-States, <=50K
26.0, Private,314177.0,,9.0, Never-married, Sales,, Black, Male,0.0,,, United-States, <=50K
, Private,239755.0, Bachelors,13.0, Never-married, Other-service,, White,,0.0,,38.0,, <=50K
27.0, Private,377680.0, Assoc-voc,11.0, Never-married, Sales, Not-in-family, White, Male,,0.0,50.0, United-States, <=50K
64.0,,134960.0,,13.0, Married-civ-spouse, Exec-managerial,, White, Male,15024.0,,35.0,,
26.0, Private,294493.0, Bachelors,13.0, Never-married, Craft-repair,,, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,32616.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,,,, United-States, <=50K
45.0, Private,182655.0, Bachelors,13.0, Divorced,,, White, Male,0.0,0.0,45.0, ?, >50K
, Local-gov,52267.0, HS-grad,,, Transport-moving, Husband, White, Male,0.0,0.0,,, <=50K
,,117963.0,,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,,0.0,40.0, United-States, >50K
45.0, Private,98881.0,,7.0, Married-civ-spouse, Other-service, Wife, White,,0.0,0.0,, United-States, <=50K
,,196963.0, 7th-8th,4.0, Divorced,,,, Female,0.0,0.0,30.0, United-States, <=50K
,,166988.0, Bachelors,13.0, Never-married,,, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0,,193459.0,,10.0,, Craft-repair, Husband,, Male,0.0,,60.0, United-States, <=50K
42.0, Private,182342.0, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,55.0,, <=50K
, Private,496743.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,
20.0, Private,154781.0,,9.0,, Adm-clerical, Not-in-family, White, Female,,0.0,40.0, United-States, <=50K
, Private,219371.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,, United-States, <=50K
45.0,,99179.0,,7.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,224910.0, HS-grad,9.0, Never-married,, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,304651.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,,, United-States,
37.0, Private,349689.0, HS-grad,9.0, Divorced,, Unmarried, White,,,0.0,40.0, United-States, <=50K
60.0,,106850.0, 10th,6.0, Divorced, Machine-op-inspct,, White, Female,0.0,0.0,, United-States, <=50K
53.0, Self-emp-not-inc,196328.0, HS-grad,, Married-civ-spouse, Exec-managerial, Husband, Black,,0.0,,45.0, United-States,
25.0,,169323.0, Bachelors,13.0,, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Self-emp-not-inc,162924.0, Bachelors,13.0, Divorced,, Not-in-family,, Male,0.0,,60.0, Japan, <=50K
, Self-emp-not-inc,34037.0,,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,70.0, United-States,
51.0, ?,167651.0, HS-grad,9.0, Married-civ-spouse,,, White,,0.0,0.0,40.0, United-States, <=50K
19.0, Private,197384.0, Some-college,, Never-married, Other-service,, White, Female,0.0,,, United-States,
42.0, Private,251795.0, Some-college,10.0,,, Wife,, Female,0.0,0.0,50.0, United-States, >50K
65.0,,266081.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0,,165309.0, Bachelors,13.0, Divorced,, Unmarried, White, Female,0.0,0.0,40.0, United-States,
28.0, Private,215873.0, 10th,, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,45.0, United-States, <=50K
, Private,133938.0, Masters,,, Exec-managerial, Not-in-family, White, Female,,0.0,, United-States,
,,159816.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty,, White, Female,,0.0,20.0, United-States, >50K
24.0, Private,,,9.0, Never-married, Handlers-cleaners,,, Male,0.0,0.0,40.0, United-States,
,,195576.0, 11th,7.0, Married-civ-spouse,,, White, Male,0.0,0.0,40.0,, <=50K
71.0,,105200.0,,9.0, Married-civ-spouse, Protective-serv, Husband,, Male,,0.0,20.0, United-States,
,,167350.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,3103.0,0.0,40.0, United-States,
29.0, Private,, HS-grad,9.0, Married-spouse-absent,, Not-in-family, White, Male,0.0,0.0,40.0,, <=50K
50.0, Private,171338.0, Some-college,10.0, Married-civ-spouse,, Husband,, Male,99999.0,0.0,50.0, United-States, >50K
51.0,,120173.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3103.0,0.0,50.0, United-States, >50K
17.0, ?,158762.0, 10th,6.0, Never-married, ?, Own-child, White,,,0.0,20.0, United-States, <=50K
49.0, Private,169818.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,, United-States, >50K
31.0, Private,288419.0,,6.0, Married-civ-spouse, Machine-op-inspct,,,,0.0,0.0,40.0,, <=50K
23.0,,, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,,, <=50K
, Local-gov,147707.0, HS-grad,9.0, Widowed,, Unmarried, White, Male,,,40.0, United-States,
17.0,,, 10th,6.0, Never-married, ?,, White,,0.0,0.0,30.0, United-States, <=50K
43.0, Private,193882.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,7688.0,,40.0, United-States,
38.0, Private,31033.0, Bachelors,13.0,,, Husband, White, Male,7298.0,0.0,40.0, United-States,
37.0, Private,272950.0, HS-grad,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,183523.0,,, Never-married, Other-service, Own-child, White,,0.0,0.0,40.0, United-States, <=50K
39.0, Private,238415.0, Bachelors,13.0,, Exec-managerial, Husband, White,,0.0,0.0,50.0, United-States, >50K
