39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
, Private,, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,,,, United-States, >50K
62.0, State-gov,, HS-grad,, Married-civ-spouse, Other-service, Husband,, Male,0.0,,40.0,, <=50K
, Private,56118.0,,, Divorced,,, White, Female,,,40.0,, <=50K
45.0, Federal-gov,359808.0,,12.0,,,, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,,,10.0,,, Husband,, Male,0.0,0.0,50.0, United-States, <=50K
,,,,, Married-civ-spouse, Other-service,, White, Male,0.0,,40.0, United-States, <=50K
34.0, Private,199934.0, Some-college,10.0, Married-civ-spouse,, Husband,,,7298.0,,,,
29.0, Private,196243.0, HS-grad,, Never-married,, Not-in-family,,,,0.0,40.0,, <=50K
, Self-emp-inc,66360.0,,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,6418.0,,,,
18.0,,, Some-college,, Never-married,, Own-child, White,,,0.0,,, <=50K
, Private,, HS-grad,, Never-married,, Own-child,, Male,0.0,0.0,,,
30.0, Private,, Bachelors,13.0, Married-civ-spouse, Adm-clerical,, White,,0.0,1902.0,40.0, United-States, >50K
44.0, Private,, Bachelors,,, Machine-op-inspct,,,,0.0,,, United-States, >50K
48.0,,, Some-college,10.0,, Prof-specialty,, White, Female,,,20.0, United-States, <=50K
52.0,,123011.0,,, Divorced, Adm-clerical, Not-in-family, White,,,,45.0, United-States,
53.0, Self-emp-not-inc,135339.0, Bachelors,13.0, Married-civ-spouse,, Husband, Asian-Pac-Islander,,7688.0,0.0,,, >50K
48.0, Federal-gov,,,9.0, Married-spouse-absent, Adm-clerical, Unmarried,, Female,,,, United-States, <=50K
25.0,,, Bachelors,,,, Own-child, White, Female,,,40.0,, <=50K
, Private,149909.0, Bachelors,,,, Husband, White,,7688.0,,50.0,, >50K
37.0, Private,103323.0, HS-grad,9.0, Never-married,, Not-in-family,, Male,0.0,,40.0, United-States, <=50K
, Private,239404.0,,,,,,,,,,, United-States, <=50K
, Private,165082.0, HS-grad,9.0,,,, White, Female,0.0,0.0,38.0, United-States, <=50K
36.0,,, Some-college,, Divorced, Adm-clerical,, White, Male,,0.0,45.0,,
47.0, Private,374580.0,,9.0, Separated,,, White,,0.0,0.0,52.0, United-States, <=50K
36.0,,187983.0, HS-grad,9.0,, ?,, White,,,0.0,40.0,, <=50K
25.0, Private,259300.0, Bachelors,,, Sales,, White,,0.0,0.0,, United-States, <=50K
,,277695.0,,, Never-married, Farming-fishing, Other-relative, White,,0.0,,, Mexico, <=50K
24.0,,230248.0,,4.0, Separated, Machine-op-inspct, Own-child, White, Male,,0.0,,, <=50K
30.0, Self-emp-not-inc,196342.0,,10.0, Never-married,, Own-child,, Male,0.0,0.0,25.0,, <=50K
, Private,160968.0, 11th,, Never-married, Adm-clerical,, White, Male,0.0,0.0,16.0, United-States,
28.0,,115438.0, Bachelors,, Never-married,, Own-child, White,,,,, United-States,
, Private,231043.0,,11.0,,, Husband, White, Male,3908.0,0.0,, United-States, <=50K
35.0, Private,129597.0,,10.0, Married-civ-spouse,, Husband, White, Male,0.0,,, United-States, <=50K
24.0, Local-gov,387108.0, Some-college,10.0,, Protective-serv,, Black, Male,0.0,0.0,40.0,,
43.0, Private,105936.0, HS-grad,9.0,,,,,,0.0,0.0,35.0, United-States, >50K
20.0,,, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black,,0.0,,,,
, Private,125000.0,,,, Exec-managerial, Unmarried,, Male,0.0,,40.0, United-States,
22.0,,229456.0, Some-college,10.0, Never-married,,, Black, Female,,0.0,35.0, United-States, <=50K
20.0, Private,230113.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,,, United-States,
44.0, Private,106698.0, HS-grad,9.0,,, Unmarried,, Female,0.0,,40.0, United-States,
38.0, Private,133454.0, Assoc-acdm,12.0,, Craft-repair, Not-in-family,, Male,,,40.0, United-States,
53.0, Private,, 9th,5.0,, Sales, Unmarried, Black, Female,0.0,,25.0, United-States, <=50K
,,151551.0,,,, Sales, Own-child, Amer-Indian-Eskimo, Male,2597.0,,48.0, United-States,
58.0, Private,100313.0,,, Married-civ-spouse,, Husband,,,,,,, >50K
, Private,320294.0, HS-grad,9.0, Never-married,, Not-in-family,,,0.0,,40.0, United-States, <=50K
53.0, Private,162381.0, 1st-4th,, Married-civ-spouse, Transport-moving, Husband,, Male,0.0,,,,
35.0, Private,, HS-grad,9.0, Divorced,, Unmarried,, Male,,,40.0, United-States,
41.0,,32016.0, HS-grad,,, Sales,,, Male,0.0,0.0,62.0, United-States, <=50K
,,, HS-grad,,, Machine-op-inspct,,, Male,,,40.0, United-States, <=50K
50.0,,280278.0,,9.0, Widowed,, Unmarried, Black, Female,0.0,0.0,40.0, United-States,
,,,,5.0, Married-civ-spouse, Sales,, Black,,0.0,,55.0, United-States,
, Private,,,,, Tech-support, Husband,, Male,0.0,0.0,40.0, United-States,
23.0,,,,, Married-civ-spouse, Machine-op-inspct, Husband,,,,0.0,40.0,, <=50K
,,148549.0, Bachelors,13.0, Never-married,,,,,0.0,0.0,50.0, United-States,
34.0, Private,97355.0,,10.0, Divorced,,,, Female,,0.0,, United-States,
,,, Some-college,10.0,, Craft-repair, Husband,, Male,0.0,,, ?, <=50K
43.0,,140988.0,,13.0, Married-civ-spouse,, Other-relative, Asian-Pac-Islander,,0.0,0.0,45.0, India, <=50K
, Private,, Some-college,,,, Other-relative, White, Male,1055.0,0.0,20.0, United-States, <=50K
, Local-gov,150755.0,,13.0, Married-civ-spouse, Prof-specialty,,, Male,,0.0,, United-States, >50K
27.0, Private,87006.0, Some-college,10.0, Married-civ-spouse,,,,,0.0,1579.0,40.0,, <=50K
35.0,,, 10th,6.0,, Craft-repair, Husband,,,0.0,0.0,40.0, United-States,
33.0, Private,,,, Never-married,,,, Female,0.0,0.0,40.0, United-States, <=50K
, State-gov,283635.0, Some-college,, Divorced, Craft-repair, Not-in-family,, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Private,, Assoc-acdm,, Married-civ-spouse,,,, Male,0.0,,,,
40.0,,199900.0,,, Married-civ-spouse,, Husband, White, Male,0.0,,, United-States, >50K
, Private,,,10.0,, Transport-moving, Not-in-family, White,,0.0,,,, <=50K
,,31935.0, Some-college,,,, Not-in-family,,,0.0,0.0,40.0,,
32.0, Private,,,9.0, Married-civ-spouse, Craft-repair,, White,,0.0,0.0,40.0,, <=50K
49.0, Private,, HS-grad,9.0, Married-civ-spouse, Sales,, White, Male,0.0,,50.0,, >50K
52.0,,89041.0, HS-grad,, Married-civ-spouse, Craft-repair,, White, Male,0.0,0.0,40.0,, <=50K
,,,,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,60.0, United-States,
19.0,,, HS-grad,, Never-married,,,, Male,0.0,0.0,40.0,, <=50K
33.0,,278514.0, HS-grad,9.0, Divorced,, Own-child,, Female,,0.0,, United-States, <=50K
21.0, ?,433330.0,,, Never-married, ?,,,,,0.0,40.0,,
25.0, Private,,,,,, Wife, White,,0.0,,,, <=50K
44.0, Private,162028.0,,, Divorced, Sales,, White, Female,0.0,0.0,44.0,, <=50K
20.0, Private,197997.0, Some-college,10.0, Never-married, Prof-specialty, Own-child,,,0.0,0.0,,,
46.0,,98350.0,,, Married-spouse-absent,,,, Male,0.0,0.0,, China,
39.0, Private,165848.0, HS-grad,9.0,,, Husband, White, Male,,,,, <=50K
34.0, Private,178615.0, HS-grad,9.0,, Handlers-cleaners,, White,,,0.0,40.0,,
19.0, Private,, HS-grad,9.0, Never-married,, Own-child,, Male,,0.0,,, <=50K
27.0,,,,9.0, Married-civ-spouse,,,, Male,5178.0,0.0,40.0,,
53.0,,154891.0, 9th,5.0, Married-civ-spouse, Transport-moving,, White, Male,0.0,,, United-States, <=50K
46.0, Private,165937.0, Assoc-voc,11.0, Divorced, Machine-op-inspct,, White, Male,0.0,,40.0,,
,,,,13.0, Never-married,, Own-child, White, Male,,0.0,, United-States, <=50K
,,,,10.0,,,, Asian-Pac-Islander,,,0.0,40.0,, <=50K
,,,,, Married-civ-spouse, Handlers-cleaners, Husband,,,0.0,,, United-States, <=50K
, Private,123011.0,,14.0, Married-civ-spouse,,,, Male,0.0,,, United-States,
, Private,, 9th,,,,,,,0.0,0.0,40.0, United-States, <=50K
22.0,,496856.0, Some-college,10.0,,, Wife,,,,,40.0, United-States,
,,194049.0, Some-college,10.0,, Other-service,, Black, Female,0.0,,,,
30.0, Private,,,, Divorced,,, Amer-Indian-Eskimo, Female,0.0,,, United-States, <=50K
,,174788.0,,10.0,, Adm-clerical,, White, Female,,0.0,, United-States, <=50K
39.0, Private,, Bachelors,, Married-civ-spouse, Craft-repair,, White,,0.0,,, United-States, <=50K
, Private,38948.0,,9.0,, Prof-specialty,,,,,,,, >50K
, Private,271933.0,,9.0,,, Wife, White,,,0.0,, United-States,
17.0, Private,,,, Never-married,, Own-child, White, Male,,0.0,20.0, United-States, <=50K
43.0, Private,115932.0, Bachelors,,, Sales,,,,0.0,,60.0, United-States, >50K
, Private,265105.0, Bachelors,13.0,,,,, Male,0.0,0.0,, United-States, >50K
17.0,,100828.0, 11th,7.0, Never-married,,, White, Male,,0.0,20.0,,
, Private,, 7th-8th,,, Machine-op-inspct,,, Male,3137.0,0.0,, Poland, <=50K
63.0, Private,,,14.0, Married-civ-spouse,, Husband, White,,5013.0,0.0,,, <=50K
42.0,,213214.0, Assoc-acdm,, Married-civ-spouse,,, White, Male,0.0,,40.0,, <=50K
30.0,,348618.0,,5.0,, Craft-repair, Husband,,,0.0,,, Mexico, <=50K
33.0, Private,275632.0,,9.0,, Transport-moving, Husband, White, Male,,0.0,40.0, United-States, <=50K
43.0, Private,, Some-college,,,, Husband, Amer-Indian-Eskimo,,0.0,,40.0,, <=50K
, Private,,,5.0, Never-married, Exec-managerial,, White, Female,0.0,0.0,,,
30.0, Private,214063.0,,10.0,,, Other-relative, Black,,0.0,0.0,,,
37.0, Private,122493.0, HS-grad,9.0, Married-civ-spouse, Transport-moving,, White, Male,,,45.0, United-States,
,,211699.0, Some-college,10.0,,,,, Female,0.0,0.0,, United-States, <=50K
, Self-emp-not-inc,175622.0, Bachelors,13.0,,, Husband,, Male,,0.0,40.0, United-States,
, Private,153522.0, HS-grad,9.0, Widowed, Other-service,,,,,0.0,17.0, United-States, <=50K
, Private,258339.0,,15.0,, Prof-specialty, Husband, White, Male,0.0,,55.0,, >50K
27.0, Private,,,13.0, Married-civ-spouse, Craft-repair,, White,,0.0,,, United-States, <=50K
33.0,,133503.0, HS-grad,, Married-civ-spouse, Sales, Husband,, Male,0.0,,45.0, United-States,
18.0,,,,8.0, Never-married, Sales, Own-child,,,,,, United-States,
41.0,,67671.0,,, Married-civ-spouse, Prof-specialty,, White, Male,0.0,,50.0, United-States, <=50K
38.0,,188888.0, Bachelors,, Never-married, Exec-managerial, Not-in-family,, Male,,1340.0,40.0, United-States, <=50K
45.0, Private,140644.0, HS-grad,9.0,, Machine-op-inspct,,, Male,,0.0,40.0, United-States, <=50K
18.0,,, Some-college,, Never-married, ?, Own-child,,,0.0,0.0,, United-States, <=50K
33.0, Private,245659.0, Some-college,10.0,, Other-service, Unmarried, White,,0.0,,38.0, El-Salvador,
28.0,,129624.0, HS-grad,,,, Not-in-family, White, Male,0.0,,40.0, ?, <=50K
47.0, Private,104068.0,,, Divorced,, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,,, <=50K
30.0, Private,,,12.0,, Adm-clerical, Wife, Black,,,,,,
36.0, Private,161141.0,,12.0, Married-civ-spouse,, Husband,,,0.0,0.0,, United-States,
21.0,,162228.0,,,, Sales,,, Male,,,, United-States, <=50K
44.0, Private,116391.0, Bachelors,13.0,, Prof-specialty,, White, Male,0.0,0.0,40.0,,
, Private,,,, Married-spouse-absent,, Not-in-family,, Male,,,20.0,,
61.0, ?,, HS-grad,9.0,, ?,,, Male,0.0,,, United-States, <=50K
, Private,308136.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband,, Male,,0.0,40.0, United-States,
, Private,,,, Married-civ-spouse, Craft-repair,, White,,0.0,,40.0, United-States,
18.0, ?,,,, Never-married, ?,,, Female,,,60.0, United-States, <=50K
29.0, Local-gov,302422.0,,11.0,, Protective-serv, Not-in-family, White,,0.0,1564.0,56.0,, >50K
, Private,289147.0, Bachelors,13.0,, Prof-specialty, Own-child, White, Female,0.0,,40.0, United-States, <=50K
21.0,,229826.0,,10.0,,, Husband,, Male,0.0,,, United-States,
,,154235.0, Some-college,10.0,,,,, Female,3781.0,0.0,35.0, United-States, <=50K
, Self-emp-inc,246739.0, Some-college,10.0, Married-civ-spouse,,,, Male,,0.0,, United-States, >50K
, Private,188041.0, Some-college,10.0,, Exec-managerial,, White,,0.0,0.0,,, <=50K
47.0,,187440.0,,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, United-States, >50K
37.0,,105266.0,,, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States,
37.0,,249208.0, Assoc-voc,, Married-civ-spouse, Prof-specialty,, White,,,0.0,48.0, United-States, >50K
, Private,,,,,, Not-in-family, White,,,,40.0,,
, ?,71076.0, HS-grad,9.0, Never-married, ?,, White,,0.0,0.0,, United-States, <=50K
55.0, Federal-gov,,,,, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,
47.0, Private,201699.0, Assoc-acdm,12.0, Married-civ-spouse,,, White, Male,,,,, >50K
, Private,205949.0,,, Separated, Craft-repair,,, Female,,0.0,, United-States, <=50K
70.0,,, HS-grad,,,,, White, Female,0.0,0.0,, United-States, <=50K
53.0,,,,9.0, Married-civ-spouse,, Husband,,,0.0,0.0,,, >50K
39.0,,126494.0, HS-grad,9.0,,,,, Female,,,,, <=50K
,,257735.0, 9th,5.0,,,, White, Male,0.0,0.0,40.0, United-States,
, Private,,,10.0, Separated, Tech-support, Unmarried, White,,0.0,0.0,50.0, Columbia, <=50K
,,257343.0,,10.0,, ?, Own-child, White, Male,0.0,0.0,, United-States,
,,221452.0, HS-grad,9.0, Never-married,, Not-in-family,,,0.0,0.0,,, <=50K
74.0,,, 10th,6.0,,,,,,0.0,0.0,1.0, United-States,
40.0,,192344.0, Bachelors,,, Adm-clerical,, White, Male,,,40.0, United-States, >50K
, Private,80479.0,,11.0, Divorced, Sales, Not-in-family,, Male,,,, United-States,
35.0, Self-emp-not-inc,,,9.0, Divorced, Craft-repair, Not-in-family, White,,0.0,0.0,50.0, United-States,
, Private,, Some-college,10.0,,, Husband, White, Male,0.0,0.0,,, >50K
38.0,,272950.0,,10.0, Never-married,, Not-in-family,,,0.0,,,,
29.0,,160786.0, 10th,,, Craft-repair, Husband, White, Male,,,35.0,, >50K
, Self-emp-not-inc,, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,,50.0,, <=50K
46.0,,, HS-grad,9.0, Divorced, Craft-repair, Not-in-family,,,,0.0,,,
40.0,,, Bachelors,,,, Husband,,,,,,, >50K
,,244473.0, Bachelors,13.0, Married-civ-spouse,, Husband,, Male,,0.0,, United-States, >50K
39.0,,,,, Married-civ-spouse,, Husband,, Male,,0.0,60.0,, <=50K
31.0, Private,91666.0, HS-grad,9.0, Never-married, Exec-managerial, Own-child,, Male,0.0,,, United-States,
50.0,,191025.0,,14.0, Divorced,,, White, Female,,0.0,70.0, United-States, <=50K
,,,,,, Prof-specialty,, White,,0.0,0.0,40.0,, <=50K
27.0, Private,31659.0, Some-college,10.0,,, Husband, White, Male,0.0,0.0,45.0,,
27.0, Private,191230.0,,,,, Not-in-family,,,,0.0,25.0, United-States,
28.0,,56340.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family,, Female,0.0,,20.0, United-States,
, Private,221157.0,,, Never-married, Other-service,, Black,,0.0,,30.0, United-States, <=50K
57.0,,,,13.0, Divorced,,,,,,,, United-States,
56.0,,,,14.0,,,,, Female,,,40.0, United-States,
,,61499.0,,9.0, Never-married,, Not-in-family, White, Female,0.0,0.0,,,
,,, Preschool,1.0,, Other-service, Unmarried, White,,0.0,,,, <=50K
,,,,10.0, Divorced,, Unmarried,,,,0.0,55.0, United-States, <=50K
, Private,,,8.0, Married-civ-spouse,,,, Male,,0.0,40.0, United-States, <=50K
, Local-gov,357962.0,,12.0, Never-married,,,,,0.0,0.0,48.0, United-States, <=50K
43.0, Private,200355.0,,9.0,, Transport-moving, Husband, White,,0.0,0.0,70.0,, >50K
38.0, Private,320451.0,,,,, Husband,, Male,0.0,0.0,40.0,,
,,, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband,, Male,,0.0,40.0,, <=50K
43.0, State-gov,,,,,,,, Male,,0.0,40.0, United-States, <=50K
44.0, Private,, Masters,14.0, Married-civ-spouse, Prof-specialty,, White, Male,7298.0,0.0,, United-States, >50K
, Private,208165.0,,,,,, White,,,,50.0,, <=50K
40.0, Private,146908.0,,9.0,,, Husband,, Male,0.0,1902.0,40.0,,
,,, 10th,, Separated,, Own-child, Black, Female,,,,,
47.0,,, 7th-8th,4.0, Married-civ-spouse,, Husband,, Male,,,40.0, ?, <=50K
, Private,,,1.0, Never-married,,,,,0.0,,, United-States, <=50K
26.0,,305304.0,,7.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States, <=50K
,,295289.0,,9.0, Never-married,, Own-child, Black,,0.0,0.0,40.0,,
29.0,,275110.0,,10.0,, Handlers-cleaners, Not-in-family, Black,,0.0,0.0,42.0, United-States,
30.0, Private,,,,,, Not-in-family,,,,0.0,,, <=50K
, State-gov,, Bachelors,,, Adm-clerical, Husband, Asian-Pac-Islander,,,1485.0,,,
, Self-emp-inc,51264.0, Assoc-voc,, Married-civ-spouse, Sales,, White,,,,, United-States, >50K
, Private,49020.0, Bachelors,, Married-civ-spouse, Sales, Husband,,,3103.0,,48.0,,
37.0,,178100.0,,, Never-married,, Not-in-family,,,,,,, >50K
45.0,,215943.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,,, <=50K
, Private,, Some-college,10.0, Never-married, Sales, Own-child, White,,0.0,,16.0, United-States,
, State-gov,180884.0,,10.0, Married-civ-spouse, Adm-clerical,, Black,,0.0,0.0,40.0,, <=50K
61.0, State-gov,130466.0,,, Widowed,,,, Female,,,40.0,, <=50K
59.0,,328525.0, HS-grad,, Married-civ-spouse, Adm-clerical,, White,,2414.0,0.0,,,
28.0,,, HS-grad,9.0,, Handlers-cleaners,, White,,0.0,0.0,, United-States,
, Private,176321.0, Some-college,10.0,,, Unmarried, White, Female,,0.0,, United-States, <=50K
,,,,9.0, Married-civ-spouse,,,,,0.0,,40.0,, >50K
29.0,,,,9.0,, Transport-moving, Husband,, Male,0.0,,80.0, United-States, <=50K
49.0, Self-emp-not-inc,215096.0, 9th,, Divorced,, Not-in-family,,,0.0,0.0,20.0, United-States,
, Local-gov,177599.0,,, Divorced,, Unmarried, White, Female,0.0,0.0,35.0,, <=50K
33.0, Private,,,10.0,, Exec-managerial, Not-in-family,, Female,,,40.0,, <=50K
,,201490.0, Some-college,, Never-married, ?, Own-child, White,,0.0,,, United-States, <=50K
40.0,,,,16.0, Married-civ-spouse, Prof-specialty, Wife, White,,0.0,1977.0,,,
, Private,, Some-college,10.0, Divorced, Handlers-cleaners,, White, Male,0.0,0.0,16.0,,
48.0,,,,, Divorced,,,, Male,,0.0,,,
24.0, Private,, Some-college,, Never-married, Sales,, White, Female,0.0,,40.0,, <=50K
50.0, Private,,,11.0, Married-civ-spouse, Tech-support, Husband, White,,,0.0,38.0, United-States,
31.0, State-gov,86143.0,,, Never-married, Protective-serv, Other-relative, Asian-Pac-Islander,,0.0,,,,
23.0,,41721.0,,11.0,,, Husband, White, Male,,0.0,,,
, Private,,,9.0,, Other-service, Husband,,,0.0,0.0,, United-States, <=50K
50.0, Local-gov,, HS-grad,,, Protective-serv,,, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,215150.0, 9th,, Divorced,, Not-in-family,,,0.0,,50.0,, <=50K
,,270728.0,,4.0,,, Husband,, Male,,0.0,, Cuba, <=50K
, Private,, HS-grad,9.0, Married-civ-spouse, Farming-fishing,, White,,0.0,0.0,80.0,, <=50K
43.0,,, Bachelors,, Married-civ-spouse,,, White,,0.0,0.0,, United-States,
, Private,50700.0,,9.0,, Prof-specialty,, White, Male,0.0,0.0,, United-States, <=50K
, Private,224258.0,,,,,, White, Male,,0.0,,, >50K
31.0,,240441.0,,, Never-married, Exec-managerial, Not-in-family, White, Male,,,40.0, United-States, >50K
40.0,,406811.0,,,,, Wife,, Female,0.0,,40.0, United-States, >50K
, Local-gov,,,15.0, Married-civ-spouse,,,, Male,,0.0,40.0,, <=50K
, Private,361341.0,,8.0, Never-married, Prof-specialty,, Asian-Pac-Islander, Female,0.0,,25.0, Thailand, <=50K
,,,,11.0, Married-civ-spouse,, Husband, White,,0.0,,50.0,, <=50K
44.0, Private,106900.0, Bachelors,, Married-civ-spouse,, Husband,, Male,0.0,,, United-States, <=50K
, Self-emp-not-inc,165108.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White,,0.0,,40.0,, <=50K
20.0,,406641.0,,, Never-married, Adm-clerical, Own-child,, Female,0.0,0.0,35.0, United-States,
55.0, Private,, HS-grad,9.0, Divorced,, Unmarried, Black, Male,,,48.0, United-States, >50K
30.0,,, 7th-8th,4.0, Separated, Transport-moving,, White, Male,,,35.0, United-States,
38.0, Private,,,,, Sales,, White,,0.0,,55.0,, >50K
,,104896.0,,9.0, Married-civ-spouse,, Husband, White, Male,2653.0,0.0,20.0,,
17.0, Private,342752.0,,,, Other-service,, White, Male,0.0,0.0,15.0,, <=50K
,,, Masters,, Married-civ-spouse,,,,,,,40.0,, >50K
, Private,, Some-college,10.0, Never-married,,, White,,0.0,,30.0, United-States, <=50K
,,233461.0, Assoc-acdm,12.0, Never-married,,, White, Male,0.0,0.0,30.0,,
27.0, Private,303954.0,,13.0, Married-civ-spouse,, Husband,, Male,0.0,,45.0, United-States,
19.0, Private,163015.0, Some-college,, Never-married,, Own-child, White,,0.0,,20.0,, <=50K
,,, Some-college,10.0, Married-civ-spouse, Sales, Wife,, Female,0.0,,40.0,, <=50K
,,, Some-college,, Never-married,, Own-child, White, Male,0.0,0.0,,,
42.0, Private,328239.0,,, Never-married,, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,130856.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White,,,,36.0, United-States, <=50K
47.0,,190072.0,,10.0, Married-civ-spouse, Craft-repair, Husband,, Male,0.0,0.0,40.0, Iran, >50K
59.0,,, Some-college,10.0, Divorced,, Unmarried,, Female,0.0,,32.0, United-States,
50.0,,104501.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White,,,,,,
48.0, Self-emp-inc,213140.0, HS-grad,,, Exec-managerial,, White, Male,0.0,0.0,,, <=50K
33.0,,175509.0, HS-grad,9.0, Married-civ-spouse,, Husband,,,,0.0,, United-States, <=50K
27.0,,,,, Never-married,, Not-in-family, White, Female,0.0,0.0,,,
, Private,148995.0,,16.0,, Prof-specialty, Not-in-family, White,,99999.0,,30.0, United-States,
24.0,,64520.0,,,, Sales, Own-child, White, Male,,0.0,40.0,,
, Private,139822.0, HS-grad,9.0,, Adm-clerical, Wife,, Female,,0.0,, United-States, >50K
24.0, Private,258700.0, 5th-6th,3.0,,, Other-relative, Black, Male,0.0,,40.0, Mexico, <=50K
,,34796.0,,9.0,, Exec-managerial,, White, Male,0.0,0.0,, United-States, <=50K
24.0, Private,124963.0, HS-grad,9.0, Never-married,, Own-child, White, Male,,0.0,, United-States, <=50K
,,65743.0, Bachelors,, Never-married,,, White,,,0.0,, United-States, <=50K
28.0, Private,,,10.0, Never-married,,, Black, Female,,,45.0,, <=50K
, ?,424591.0, HS-grad,9.0,, ?,, White,,0.0,0.0,, United-States, <=50K
36.0, Federal-gov,203836.0,,10.0, Married-civ-spouse,, Husband,, Male,,0.0,, United-States, <=50K
58.0,,110199.0,,4.0,,,, White, Male,0.0,0.0,40.0, United-States,
51.0,,,,10.0,, Exec-managerial, Not-in-family,,,,0.0,36.0, United-States, <=50K
,,, Some-college,10.0,, Craft-repair, Husband,,,0.0,,, United-States, >50K
39.0, Private,, Some-college,,, Machine-op-inspct,,, Male,0.0,0.0,,, <=50K
,,60722.0, Bachelors,,,, Own-child, Asian-Pac-Islander,,0.0,,, United-States,
39.0, Private,187847.0,,10.0, Never-married, Craft-repair,, White, Male,0.0,,40.0,, <=50K
28.0, Private,233275.0, Bachelors,13.0,, Prof-specialty, Not-in-family, White,,,,45.0, United-States,
51.0, Private,,,13.0, Married-civ-spouse,,, Amer-Indian-Eskimo, Male,,,, United-States,
,,, Bachelors,13.0, Married-spouse-absent,, Unmarried,, Male,,,, United-States,
45.0, Private,118889.0, Assoc-voc,, Married-civ-spouse, Craft-repair,, White, Male,0.0,,, United-States,
, State-gov,368739.0,,,,,, White,,0.0,,40.0, United-States,
38.0, Private,123833.0, Some-college,10.0,,,, White,,,,40.0,, <=50K
,,171344.0, 11th,,, Transport-moving, Own-child, White, Male,0.0,0.0,36.0, Mexico, <=50K
39.0,,, Some-college,10.0,, Machine-op-inspct,,, Male,0.0,,, United-States,
52.0, Private,374883.0,,,, Farming-fishing, Not-in-family,, Male,,,, United-States, <=50K
17.0,,167658.0, 12th,,,,,, Female,0.0,0.0,, United-States, <=50K
31.0, Private,348504.0, Bachelors,13.0,, Exec-managerial,,, Male,0.0,,, United-States, <=50K
,,258509.0,,, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,24.0, United-States, <=50K
47.0, State-gov,108890.0, HS-grad,,, Adm-clerical, Unmarried,, Female,1831.0,0.0,,, <=50K
28.0, Private,188236.0,,10.0, Never-married, Adm-clerical, Not-in-family,,,,0.0,40.0,, <=50K
,,355571.0, HS-grad,, Never-married, ?, Unmarried,, Female,0.0,0.0,40.0, United-States,
41.0, Private,425049.0,,9.0, Married-civ-spouse, Transport-moving, Husband, White,,0.0,,,, >50K
29.0, Private,142555.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, Black,,0.0,0.0,,,
, Self-emp-not-inc,29320.0, Prof-school,15.0, Divorced,,, White, Male,,,60.0,, >50K
52.0, Federal-gov,, Some-college,, Married-civ-spouse,,, White, Male,,,,, <=50K
,,187329.0,,,, Prof-specialty,,, Female,,,40.0, United-States,
28.0, Private,, Assoc-acdm,12.0, Never-married, Adm-clerical,, White, Female,0.0,,40.0,, <=50K
46.0, Private,197332.0, Masters,14.0, Married-civ-spouse,, Husband, White, Male,7688.0,0.0,46.0, United-States,
21.0, ?,175166.0, Some-college,,, ?, Own-child,, Female,,,,, <=50K
45.0,,160187.0, HS-grad,, Married-spouse-absent,,, Black, Female,0.0,,40.0, United-States,
,,197918.0, HS-grad,9.0, Never-married,,,,,0.0,0.0,40.0,, <=50K
,,192290.0,,6.0, Married-civ-spouse,,, White,,0.0,0.0,20.0, United-States,
,,241895.0,,9.0,,,,,,0.0,0.0,40.0,,
39.0,,,,9.0, Divorced,, Unmarried, White, Female,0.0,0.0,, United-States,
,,147206.0,,10.0, Married-civ-spouse, Craft-repair,,,,7688.0,,,, >50K
23.0,,, Bachelors,, Never-married,,,, Male,,,,, <=50K
32.0,,169837.0, Assoc-acdm,,, Exec-managerial, Not-in-family, Black, Female,,0.0,40.0, United-States, <=50K
,,124648.0, 10th,6.0,,,, White, Female,,0.0,,, <=50K
43.0,,,,9.0,,,,,,,0.0,30.0, United-States,
23.0, Private,240049.0, Preschool,, Never-married, Other-service, Not-in-family,,,0.0,,,, <=50K
